year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,owner_category,price_category,Cluster
2013,250000,3.778409017233183e+20,1,Individual,1.7419696747025504,First Owner,16851.509222872508,883043671730.7094,30663839.486773867,1,1,6
2011,170000,1.4068266597203336e+21,1,Individual,1.7419696747025504,Second Owner,17386.407343859908,883043671730.7094,30230190.73117111,2,1,6
2010,300000,4.823472677698902e+20,2,Individual,1.7419696747025504,Second Owner,14979.365799416611,847042247651.0764,34921481.81451007,2,1,6
2005,160000,2.411695564014293e+21,1,Individual,1.7419696747025504,Third Owner,12371.737459603044,1783079273721.5332,25933125.7892892,2,1,3
2014,409999,1.2058528788615416e+21,1,Individual,1.7419696747025504,Third Owner,18924.239441698675,883043671730.7094,30269613.345316812,2,1,4
2012,350000,8.842948294874742e+20,1,Individual,1.7419696747025504,Third Owner,18656.790381204977,987518392589.252,36577231.6086297,2,1,9
2019,310000,2.0098397456758142e+20,2,Individual,1.7419696747025504,First Owner,20107.701534383297,566089957774.7252,22109132.21715575,1,1,0
2010,135000,7.63710560972199e+20,2,Individual,1.7419696747025504,Third Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2010,220000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,17386.407343859908,883043671730.7094,30230190.73117111,1,1,6
2017,570000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,2,6
2014,500000,6.752820973943306e+20,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,1,4
2016,875000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,18349.223961637224,987518392589.252,36076564.408979245,1,2,9
2011,210000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,16049.162041391413,993871585073.8932,28692708.779488586,1,1,6
2011,210000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,16249.748836761684,993871585073.8932,28692708.779488586,1,1,6
2010,200000,6.431262924569239e+20,4,Individual,1.7419696747025504,Second Owner,12271.444061917906,768686207007.1694,25578322.261977848,2,1,6
2011,175000,1.4068266597203336e+21,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2017,700000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2019,550000,2.2510082827063643e+20,2,Individual,1.8193827268431275,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,2,8
2019,420000,1.60789218395823e+20,2,Individual,1.7419696747025504,Second Owner,16851.509222872508,768686207007.1694,27904256.496574473,2,1,6
2009,210000,7.180653958635502e+20,2,Individual,1.7419696747025504,Second Owner,14645.054473799486,847042247651.0764,32634970.194059145,2,1,6
2013,175000,6.109704875195172e+20,1,Individual,1.7419696747025504,First Owner,20288.229650216548,662799665596.4843,23804304.625421096,1,1,4
2012,180000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2007,118000,8.842948294874742e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2007,170000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,14511.329943552642,1055991689368.1617,44461754.43777082,2,1,2
2009,120000,8.842948294874742e+20,2,Individual,1.7419696747025504,Second Owner,15447.401655280588,751038450105.3885,26327351.930746254,2,1,6
2009,170000,7.235158048004406e+20,2,Individual,1.7419696747025504,Third Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2018,700000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30269613.345316812,1,2,4
2014,500000,3.8829153832797556e+20,1,Individual,1.7419696747025504,Second Owner,13949.686916515871,1783079273721.5332,25578322.261977848,2,1,3
2007,80000,5.064641214729452e+20,2,Individual,1.8193827268431275,Third Owner,15915.437511144559,751038450105.3885,27510030.355117418,2,1,8
2008,105000,8.842948294874742e+20,2,Individual,1.7419696747025504,Second Owner,15113.090329663462,1058815330472.4467,31846517.91114503,2,1,2
2016,425000,9.64684341830991e+20,1,Individual,1.7419696747025504,Third Owner,21057.14569913593,883043671730.7094,30269613.345316812,2,1,4
2017,625000,1.8901397617963175e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2017,640000,1.8098306389651443e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2010,180000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,16891.62658194656,847042247651.0764,32201321.438456386,1,1,6
2009,155000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,17386.407343859908,883043671730.7094,30230190.73117111,1,1,6
2007,85000,8.039053171439575e+20,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,751038450105.3885,27510030.355117418,2,1,6
2011,250000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,16891.62658194656,847042247651.0764,32201321.438456386,1,1,6
2017,1000000,1.2059446222406463e+20,2,Individual,1.8193827268431275,First Owner,14651.74070031183,1125170896423.1426,48916509.83623555,1,2,5
2016,350000,1.3265288907559215e+20,2,Individual,1.7419696747025504,First Owner,17072.15469777981,847748157927.1477,27510030.355117418,1,1,6
2018,740000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,4
2018,300000,1.5275026716147135e+20,2,Individual,1.7419696747025504,First Owner,18322.479055587857,707272012988.972,27510030.355117418,1,1,0
2017,550000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,17760.836028551086,1059521240748.518,43917722.36256009,1,2,9
2017,710000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25578322.261977848,1,2,3
2017,700000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25578322.261977848,1,2,3
2015,375000,4.823472677698902e+20,4,Individual,1.7419696747025504,First Owner,16116.024306514833,768686207007.1694,27923967.803647324,1,1,6
2015,600000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,12592.382934510348,1540246138753.0283,55511913.1828121,1,2,7
2013,380000,6.109704875195172e+20,1,Individual,1.7419696747025504,Second Owner,18589.92811608155,883043671730.7094,30269613.345316812,2,1,4
1998,45000,6.431262924569239e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,14043.294087688666,563972226946.5116,15683246.111405745,3,1,0
2010,450000,1.6881899529226423e+21,1,Individual,1.7419696747025504,Second Owner,11836.83933861565,1762607875715.4673,41307945.306114376,2,1,3
2015,475000,1.0289959517058045e+21,1,Individual,1.7419696747025504,Third Owner,13949.686916515871,1783079273721.5332,25933125.7892892,2,1,3
2019,650000,4.020494988054784e+19,2,Individual,1.7419696747025504,First Owner,16650.922427502235,707272012988.972,29481161.062402695,1,2,0
2011,200000,5.6273678011340705e+20,4,Individual,1.7419696747025504,First Owner,20796.382865154574,706566102712.9009,24040840.310295332,1,1,4
2013,350000,6.833210486286822e+20,1,Individual,1.7419696747025504,First Owner,18589.92811608155,883043671730.7094,30269613.345316812,1,1,4
2018,911999,2.0098397456758142e+20,1,Individual,1.8193827268431275,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,8
2018,650000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,17459.95583549567,847042247651.0764,33344577.248681847,1,2,6
2012,350000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,14979.365799416611,918339185534.2711,34921481.81451007,1,1,6
2016,190000,6.431262924569239e+20,2,Individual,1.7419696747025504,Second Owner,14511.329943552642,563972226946.5116,14579412.915325988,2,1,0
2019,1200000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,17988.16772997073,1118817703938.5015,50848217.929375134,1,3,9
2013,305000,1.2862423912050584e+21,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25578322.261977848,1,1,3
2015,850000,8.682169270187709e+20,1,Individual,1.7419696747025504,First Owner,16430.276952594933,1118817703938.5015,50848217.929375134,1,2,2
2011,350000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,13307.809171330993,1340473530624.8691,42490623.73048554,2,1,7
2010,180000,4.421525115981318e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,15260.187312934999,768686207007.1694,25578322.261977848,3,1,6
2008,200000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,12592.382934510348,1540246138753.0283,55539509.01271409,1,1,7
2011,375000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2012,229999,8.842948294874742e+20,2,Individual,1.7419696747025504,First Owner,16249.748836761684,847748157927.1477,35315707.95596712,1,1,6
2006,135000,5.056602263495101e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,706566102712.9009,27549452.96926312,1,1,6
2011,425000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,16202.945251175284,1391299070501.998,55539509.01271409,2,1,7
2016,1350000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,13976.43182256524,1540246138753.0283,56288538.6814825,1,3,7
2009,480000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Third Owner,10566.456301270577,1766137427095.8232,57471217.10585366,2,1,7
2017,455000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,1,4
2015,320000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2019,693000,3.216599864619615e+19,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33368230.817169268,1,2,6
2017,830000,2.8137348691109822e+20,1,Individual,1.7419696747025504,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,4
2016,470000,1.085360353725371e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33423422.476973258,1,1,6
2017,1100000,2.0902292580193308e+20,2,Individual,1.8193827268431275,First Owner,15313.677125033737,1058815330472.4467,47339605.270407334,1,3,5
2016,325000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,18656.790381204977,883043671730.7094,36064737.624735534,1,1,4
2014,215000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2018,560000,2.0098397456758142e+20,2,Individual,1.7419696747025504,First Owner,17988.16772997073,847042247651.0764,33344577.248681847,1,2,4
2017,400000,2.411787307393398e+20,2,Individual,1.8193827268431275,Second Owner,18723.652646328406,706566102712.9009,27525799.4007757,2,1,8
1999,60000,1.1254633665180247e+21,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2017,725000,3.61762999254615e+20,1,Individual,1.7419696747025504,First Owner,18656.790381204977,1059521240748.518,40109497.836084925,1,2,9
2014,325000,4.215888743406602e+20,2,Trustmark Dealer,1.7419696747025504,Second Owner,15647.988450650862,847748157927.1477,35315707.95596712,2,1,6
2013,229999,3.135292918485049e+20,2,Dealer,1.7419696747025504,First Owner,16891.62658194656,847042247651.0764,32201321.438456386,1,1,6
2007,400000,3.3764614555156e+20,2,Dealer,1.8193827268431275,First Owner,11128.099328307344,1269882503017.7456,74422941.18850708,1,1,5
2015,449000,2.7458861206930542e+20,2,Dealer,1.7419696747025504,First Owner,14290.684468645335,847748157927.1477,30269613.345316812,1,1,6
2017,455000,2.74556456264368e+20,2,Dealer,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,1,6
2015,1750000,2.974513893798016e+20,1,Dealer,1.8193827268431275,First Owner,15480.8327878423,1391299070501.998,75108894.67464235,1,3,1
2017,1390000,7.878274146752541e+20,1,Dealer,1.8193827268431275,First Owner,10874.02272083833,1946850457770.0593,68706662.13737977,1,3,1
2019,1150000,2.492176819736915e+20,2,Dealer,1.7419696747025504,First Owner,13842.707292318391,1125170896423.1426,48916509.83623555,1,3,2
2018,650000,5.0518592822668336e+20,2,Trustmark Dealer,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2016,950000,3.1031371135476426e+20,1,Dealer,1.7419696747025504,First Owner,16430.276952594933,1118817703938.5015,50848217.929375134,1,2,2
2018,698000,2.2231935114355078e+20,1,Dealer,1.8193827268431275,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,8
2017,975000,3.914910409192475e+20,1,Dealer,1.7419696747025504,First Owner,16430.276952594933,1118817703938.5015,50848217.929375134,1,2,2
2018,445000,2.652553896862231e+20,2,Dealer,1.8193827268431275,First Owner,16998.606206144043,847042247651.0764,33344577.248681847,1,1,8
2018,539000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,18623.359248643264,883043671730.7094,30269613.345316812,1,2,4
2010,350000,8.842948294874742e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,15179.952594786888,883043671730.7094,30663839.486773867,3,1,6
2011,550000,2.0901375146402264e+21,1,Individual,1.7419696747025504,Fourth & Above Owner,11335.37235018996,1540246138753.0283,48404015.85234138,3,2,7
2015,550000,1.0450738541745078e+21,1,Individual,1.7419696747025504,Second Owner,16951.802620557646,1033402560533.8823,34133029.53159596,2,2,9
2011,330000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,18034.97131555713,848454068203.2189,30230190.73117111,1,1,4
2014,220000,6.431262924569239e+20,2,Individual,1.7419696747025504,Third Owner,17386.407343859908,576678611915.7937,22858161.885924164,2,1,0
2013,415000,4.823472677698902e+20,2,Individual,1.7419696747025504,Second Owner,15647.988450650862,847042247651.0764,34921481.81451007,2,1,6
2007,150000,6.029315362851654e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,19349549.226956364,1,1,0
2005,150000,7.15476853566089e+20,2,Individual,1.7419696747025504,Second Owner,13508.395966701268,948693327405.3341,33817648.61843032,2,1,2
2007,240000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,15380.539390157162,1055991689368.1617,44461754.43777082,1,1,2
2009,170000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2015,550000,3.215682430828566e+20,1,Individual,1.7419696747025504,Third Owner,22060.079675987297,883043671730.7094,35985892.39644412,2,2,4
2017,500000,2.0902292580193308e+20,2,Individual,1.8193827268431275,First Owner,16209.631477687628,847748157927.1477,31058065.628230922,1,1,8
2011,180000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,11970.563868862497,1759078324335.111,38548362.31591498,2,1,3
2017,360000,2.3313977950498813e+20,2,Individual,1.7419696747025504,First Owner,15413.970522718875,847748157927.1477,33423422.476973258,1,1,6
2014,400000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,16049.162041391413,847042247651.0764,34921481.81451007,1,1,6
2009,120000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,12104.288399109344,1057403509920.3042,38154136.17445793,2,1,2
2016,765000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,19525.9998278095,883043671730.7094,35985892.39644412,2,2,4
2016,919999,7.247216474855935e+20,1,Individual,1.7419696747025504,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,4
2018,730000,7.235158048004406e+20,1,Individual,1.7419696747025504,First Owner,19051.277745433184,964929263754.9725,27529741.66219027,1,2,4
2016,320000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,18623.359248643264,883043671730.7094,30269613.345316812,1,1,4
2015,455000,7.235158048004406e+20,1,Individual,1.7419696747025504,Second Owner,20528.933804660872,1059521240748.518,39967576.425160386,2,1,9
